Time,E_cadherin,Foxo3a,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_mTOR,vimentin
2870,0.04141169073325248,0.3694358666835457,0.1360852343848346,0.2994474355851229,0.1,0.001225666856534334,9.8832359282758,0.007949683214182874,0.1155384048801433,0.0002488508599290607,9.894602344215228,0.105397655784794,8.395347777620433e-05,228.5038395185647,1.319375642126484,2.66649357052408,0.1016564684001896,0.8982595781253445,57.16344238513643,1.2,0.2844803319766026,14.28242192023566,0.2844803319766026,0.2844803319766026,0.0396470212256612,17.85091038567347
2880,0.04136387060500489,0.3694262636879223,0.1360907805530488,0.2994596274187726,0.1,0.00122425262308247,9.883326552414088,0.007949684262663981,0.1154491949754093,0.0002486588940623691,9.894602330363782,0.1053976696362394,8.385761433246666e-05,228.7710659680085,1.318361332256767,2.667560717929514,0.1016199040646508,0.8982962383243343,57.23048454929321,1.2,0.2844919794141139,14.29924082219284,0.2844919794141139,0.2844919794141139,0.03964864498437037,17.8719486537341
2890,0.04131627958385423,0.3694167492188079,0.1360962756635253,0.2994717069197979,0.1,0.001222832824765346,9.883416710126156,0.007949685326308699,0.1153604570616214,0.000248468223876488,9.894602316415543,0.1053976835844774,8.376255974662834e-05,229.0364442533475,1.317355964118728,2.668618787289466,0.1015836767028735,0.8983325607406875,57.29706302833689,1.2,0.284503519944155,14.31594339866258,0.284503519944155,0.284503519944155,0.03965025384207775,17.89284141381531
2900,0.04126893652651917,0.3694073221027246,0.1361017204177994,0.2994836756143541,0.1,0.001221409313203206,9.883506403988559,0.007949686401900059,0.1152721867106116,0.000248278830158908,9.894602302398054,0.1053976976019656,8.366829854676699e-05,229.2999875016297,1.316359412636585,2.669667903574155,0.1015477817618347,0.8983685499429037,57.36318111688388,1.2,0.2845149550290118,14.33253047651487,0.2845149550290118,0.2845149550290118,0.03965184800249232,17.91358970029349
2910,0.04122216437578164,0.3693979809494777,0.1361071163484216,0.2994955372073403,0.1,0.001220011117678699,9.88359527066512,0.007949687450726635,0.1151847182293939,0.0002480910762297055,9.894602288647624,0.1053977113523974,8.357487259738359e-05,229.5617078144126,1.315371069899682,2.670708328582271,0.1015122077991647,0.8984042173314934,57.42884187355013,1.2,0.2845262869436314,14.3490028257139,0.2845262869436314,0.2845262869436314,0.03965342777436167,17.93419447654222
2920,0.04117603126645694,0.3693887245845917,0.1361124642875854,0.2995072936132829,0.1,0.001218644605469314,9.883683243576447,0.007949688464049519,0.1150981118301052,0.0002479050192738989,9.894602275241041,0.1053977247589796,8.348227575472043e-05,229.8216178703143,1.314390741067162,2.671740191056218,0.1014769489856694,0.8984395687417933,57.49404848362667,1.2,0.2845375172189229,14.36536124575757,0.2845375172189229,0.2845375172189229,0.03965499336919805,17.95465674264819
2930,0.04113052036126155,0.3693795519876233,0.1361177647071848,0.299518945822125,0.1,0.001217308566301213,9.883770321896177,0.007949689442932244,0.1150123695493778,0.0002477206589262214,9.89460226217839,0.1053977378216307,8.339050150748068e-05,230.0797304131296,1.313418357005306,2.672763555172775,0.101442002400677,0.8984746071009873,57.55880414116353,1.2,0.2845486469770969,14.38160653742326,0.2845486469770969,0.2845486469770969,0.03965654494461519,17.97497750019675
2940,0.04108533641842731,0.3693704631290188,0.1361230161479496,0.2995304898546293,0.1,0.001215976842189198,9.883856523557792,0.007949690419414285,0.1149274996117866,0.0002475380700405302,9.894602249266624,0.1053977507333971,8.3299634780411e-05,230.3360576465045,1.312454189134961,2.673778153961014,0.1014073807927609,0.8985093195756121,57.62311187059932,1.2,0.284559675050251,14.39773945492883,0.284559675050251,0.284559675050251,0.03965808235445843,17.99515769205053
2950,0.04104056814731197,0.36936145677785,0.1361282195588888,0.299541927925621,0.1,0.001214657639931002,9.883941773809541,0.007949691382428199,0.1148435685623006,0.0002473573133442974,9.894602236598816,0.1053977634012044,8.32096658688945e-05,230.5906122629701,1.311498014987114,2.674784136508952,0.1013730773865851,0.8985437129507055,57.68697486291723,1.2,0.2845706031057231,14.41376079946191,0.2845706031057231,0.2845706031057231,0.03965960582830103,18.01519832044036
2960,0.04099616148272573,0.3693525323740298,0.1361333755038573,0.2995532615033399,0.1,0.001213346195603514,9.884026210971562,0.007949692341923378,0.1147604428446608,0.0002471782199196207,9.894602224038263,0.1053977759617578,8.312056136844385e-05,230.8434063962905,1.310549865569349,2.675781600868123,0.1013390875165492,0.8985777919252546,57.75039617183436,1.2,0.2845814319186867,14.42967133801438,0.2845814319186866,0.2845814319186867,0.03966111547077147,18.03510034483329
