Time,E_cadherin,Foxo3a,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_mTOR,vimentin
100,1.15614129926319,0.3149935127482854,0.2567870148346172,0.1362144469388353,0.1,0.03694260295758836,9.648306405111567,0.007923119421913713,0.3147509919258488,0.0007146722909526216,9.894994102832342,0.1050058971676693,0.001561796592715332,7.403372375031038,4.018813370030121,0.2546987523895462,0.5889777866371569,0.4094604167699872,1.734035279881184,0,0.4725109850008173,0.3762655287597332,0.4725109850008174,0.4725109850008173,0.06525125837497556,0.4564989965056275
110,0.9140588869656091,0.2421318760615672,0.3067802405955571,0.1573674863383877,0.1,0.02965102415007864,9.650766676574261,0.007930623550929059,0.3195822992709194,0.0007136915405355491,9.89487685674257,0.105123143257444,0.001420809022485697,9.230681543431787,3.894970855920399,0.3107559131672438,0.5260227598994263,0.4725564310779479,2.212218433944611,0,0.5890656392756568,0.4933649633624281,0.5890656392756567,0.5890656392756568,0.08160693118695904,0.6020962035785189
120,0.7551028216411581,0.2064161458251234,0.3464044989379828,0.1741421087950174,0.1,0.02462892958044407,9.655098855623741,0.007935073665671101,0.3202722147910516,0.0007070486737272222,9.894808678492506,0.1051913215075018,0.001281391932216393,11.12205760634885,3.788731231290226,0.3663639047945016,0.4760743995497858,0.522644208517858,2.703211348589865,0,0.6825510256596362,0.6144827102449761,0.6825510256596362,0.6825510256596362,0.09473532408069012,0.7529810649007826
130,0.6449332578705579,0.186153841278678,0.3781092593173402,0.1876789560186969,0.1,0.02098917559489879,9.660629462789039,0.007937863978974726,0.318381361611424,0.0006972809737512127,9.894766714257534,0.1052332857424692,0.001154393667318843,13.06077667098255,3.695438311120876,0.4212244354330569,0.4357413891397159,0.5631042171928253,3.202917319712049,0,0.7571048508168204,0.7383002716121863,0.7571048508168203,0.7571048508168204,0.1052032455532125,0.9074092066472471
140,0.5637171681102453,0.173052645957319,0.4039124286082749,0.1988052802692337,0.1,0.01824849940880699,9.666798278229018,0.007939718574674895,0.3149532223578634,0.0006859517070026627,9.89473933429073,0.105260665709274,0.001043035159272494,15.03410120381528,3.611816699001981,0.4751152564710917,0.4025711295408652,0.5963858352997224,3.708727274455559,0,0.8172590392697289,0.8639779719691337,0.8172590392697289,0.8172590392697289,0.1136450171108867,1.064269854824781
150,0.50101714416451,0.1638361025320057,0.4252749359249989,0.2080997032633333,0.1,0.0161177401469537,9.673220074930127,0.007941026598012043,0.3106621849184105,0.0006739888505548663,9.894720381208217,0.1052796187917867,0.0009470355327578999,17.03262452320383,3.535627924224741,0.527884198965604,0.3748482969608584,0.6242046675062439,4.218875916806287,0,0.8666010076278504,0.9909661120348056,0.8666010076278504,0.8666010076278504,0.1205655623471362,1.22283891680576
160,0.4510181743752432,0.1569812368062745,0.4432304710411191,0.2159720035029998,0.1,0.01442061453709597,9.679646641557634,0.007942000200632685,0.3059327439006851,0.0006619262244647058,9.894706501256616,0.1052934987433918,0.0008647631610686923,19.0493603002605,3.465329431529041,0.5794331258479182,0.3513572275035477,0.6477780093352437,4.732079887999443,0,0.9077288886467194,1.118881193132499,0.9077288886467194,0.9077288886467194,0.126331077810484,1.38261555461324
170,0.4101786713054059,0.1516771168170814,0.4585197548217825,0.2227193412800682,0.1,0.01303993967862895,9.685933441654555,0.007942758979160658,0.3010266186623758,0.0006500602010714398,9.894695827208793,0.1053041727912159,0.0007942414662049004,21.07901416610365,3.39983567668049,0.6297032755511451,0.3312156310958037,0.6679901274378518,5.247357388284186,0,0.9424990130501877,1.24743876698746,0.9424990130501877,0.9424990130501877,0.131203170737986,1.543231375768297
180,0.3761859002216325,0.1474490881612166,0.4716853528550856,0.2285622743994205,0.1,0.01189659164050623,9.692002202075882,0.007943373285898191,0.2961012062786053,0.000638546101594831,9.894687280125563,0.1053127198744438,0.0007335769542972347,23.11749126707835,3.338363902852942,0.678664518942757,0.3137681741788323,0.6854982488667307,5.763933414076597,0,0.9722559234190532,1.376418606516072,0.9722559234190532,0.9722559234190532,0.1353712046415051,1.7044028264391
190,0.3474535090548594,0.1439996249128555,0.4831332692202405,0.2336678774674259,0.1,0.01093626784984466,9.69781594254898,0.007943884875167945,0.2912477895961416,0.000627455817177192,9.894680216097374,0.1053197839026337,0.000681112234568242,25.1615661444286,3.280335476512688,0.7263073979019089,0.298518119830893,0.7008007679343992,6.281184446349811,0,0.9979932169850351,1.505645606209227,0.9979932169850351,0.9979932169850351,0.138975016125534,1.865905274721195
200,0.3228546115361225,0.1411325591057815,0.4931726913052645,0.2381647498131299,0.1,0.01011861133361162,9.703364319953574,0.00794432100470146,0.2865170687074517,0.0006168146509598335,9.894674235165553,0.1053257648344543,0.0006354598199061797,27.20865826612746,3.225311374815012,0.7726376232693216,0.2850828814467862,0.7142816587331673,6.798602546019514,0,1.020458980573375,1.634978342836441,1.020458980573375,1.020458980573375,0.142119819646622,2.027557717346935
210,0.3015607149902428,0.1387120484957076,0.5020445893670052,0.2421539726229526,0.1,0.009414917476174225,9.708650241334109,0.007944699059871283,0.2819348411845518,0.0006066212168302775,9.894669072818679,0.1053309271813266,0.000595476088297573,29.25666761468905,3.172948937056066,0.8176712788200879,0.2731616782808496,0.7262428456307102,7.315767437497041,0,1.040230405150309,1.764300532245449,1.040230405150309,1.040230405150309,0.1448867459655643,2.189211577381267
220,0.2829515774364081,0.1366413797809407,0.5099388392021014,0.245715566321524,0.1,0.008803292005525707,9.713684479368101,0.007945031115395206,0.2775122286217297,0.0005968606780816847,9.894664555124775,0.1053354448752322,0.0005602274312413642,31.30386347968949,3.12297513405812,0.8614320151334299,0.2625162384928013,0.7369235340758127,7.832328153170295,0,1.057759599367025,1.893515520438691,1.057759599367025,1.057759599367025,0.1473393214998915,2.350743509789315
230,0.2665532488782155,0.1348502995917679,0.5170057459808962,0.2489136644161983,0.1,0.008266939887376397,9.718482314385243,0.007945325860722023,0.2732507457223961,0.0005875107436043048,9.894660557092598,0.1053394429074083,0.0005289602812621586,33.34881493043621,3.075168342254943,0.9039489185083845,0.2529555172316144,0.7465155224869784,8.347990849345141,0,1.073401025465159,2.022542874126296,1.073401025465159,1.073401025465159,0.1495273244182672,2.51205099432903
240,0.2520000463014112,0.1332863218309798,0.5233667266410387,0.251800206800895,0.1,0.007793455990980917,9.723058878567858,0.007945589277914051,0.269147665436037,0.0005785473940414688,9.89465699081661,0.1053430091833976,0.0005010625044876104,35.39032430956585,3.029344270425591,0.945254292651316,0.2443247759096162,0.7551741615857503,8.862506758799125,0,1.087438990940096,2.151314741709326,1.087438990940096,1.087438990940096,0.1514906632353898,2.673047636297811
250,0.238996706944006,0.1319089925768294,0.5291209834121472,0.2544180512324115,0.1,0.007372409717485619,9.727430153582437,0.007945826462780461,0.2651974366954683,0.0005699463921996338,9.894653786282651,0.1053462137173585,0.0004760342477374817,37.42737818162809,2.985346014574191,0.9853828413401959,0.2364962390031199,0.7630277267489961,9.375663715543798,0,1.100104324995646,2.279773475793861,1.100104324995646,1.100104324995646,0.1532617278000648,2.833660091584678
260,0.2273145279841247,0.1306869853389501,0.5343503221901394,0.2568025327146612,0.1,0.006995208343420039,9.731612237291689,0.007946041593309456,0.2613925543604423,0.0005616835592080694,9.894650886062394,0.1053491139376158,0.0004534651446323305,39.45911536139214,2.943039940979776,1.024370417035648,0.2293645959356775,0.7701819389195442,9.887279882339373,0,1.111586435558818,2.407869805324857,1.111586435558818,1.111586435558818,0.1548670872871198,2.993825718437849
270,0.2167616501925969,0.1295956865448555,0.539122261703913,0.2589829485511719,0.1,0.006656228788509726,9.735617943429601,0.007946237117376496,0.2577258277776523,0.0005537369089914289,9.894648251126698,0.1053517488733144,0.0004330173798277928,41.48480136444587,2.902309406213461,1.062253468258782,0.2228424391607715,0.7767245434592581,10.39719901110243,0,1.122041456986795,2.535561459052594,1.122041456986795,1.122041456986795,0.1563286419969589,3.153490798659143
