Time,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,T315,p_473S_Akt,p_mTOR
3160,0.6318078056381881,0.302231856460099,0.1,0.0009036046367416352,9.90544521528682,0.007949938898511623,0.09365118007044533,0.0002015536721760202,9.894598988468031,0.105401011531932,6.239445320926683e-05,310.6392670665137,1.067219018050633,2.932231927015765,0.09330367906686916,0.9066339264823747,0,1.320777650170631,0.1840722245363343
3170,0.6318235157006001,0.3022393384798505,0.1,0.0009027493420884864,9.905511042229167,0.00794993952733788,0.0935862084228323,0.0002014141594111677,9.894598980198509,0.1054010198014553,6.233569566150345e-05,310.9355821391733,1.066484362151441,2.933009254573681,0.09328123956190675,0.9066564247448418,0,1.320810636901097,0.1840768231332755
3180,0.6318390849162812,0.3022467534643383,0.1,0.0009019017016108638,9.905576313812876,0.007949940150655142,0.09352178447967711,0.000201275823408447,9.894598972001566,0.1054010279983975,6.227746651670602e-05,311.2298381733592,1.065755905420629,2.933780035122371,0.09325900109751885,0.9066787214383327,0,1.320843327657365,0.1840813804669945
3190,0.6318545185093051,0.302254103907789,0.1,0.0009010614711812969,9.905641046385023,0.007949940768583607,0.09345789213803429,0.0002011386286523315,9.894598963875554,0.1054010361244096,6.221974591769062e-05,311.5220671148028,1.06503345401931,2.934544471155389,0.09323695618997155,0.9067008240664376,0,1.320875733419774,0.1840858980683604
3200,0.6318698179930867,0.302261390529325,0.1,0.0009002285664122472,9.905705245440114,0.007949941381185257,0.09339452598778397,0.0002010025635378893,9.89459895581966,0.1054010441803035,6.216252817418029e-05,311.8122835025761,1.064316946960157,2.93530262692541,0.09321510268290613,0.9067227347912056,0,1.320907857372529,0.1840903763813344
3210,0.6318849848810411,0.3022686140480695,0.1,0.0008994029029161764,9.905768916472656,0.007949941988522082,0.09333168061880634,0.0002008676164601889,9.894598947833073,0.1054010521668914,6.210580759589805e-05,312.1005018757511,1.06360632325584,2.93605456668511,0.09319343841996387,0.9067444557746858,0,1.320939702699834,0.1840948158498776
3220,0.6319000206865827,0.3022757751831449,0.1,0.0008985843963055462,9.905832064977156,0.007949942590656062,0.09326935062098156,0.0002007337758142985,9.894598939914978,0.1054010600849852,6.204957849256692e-05,312.3867367733994,1.062901521919029,2.936800354687165,0.09317196124478606,0.9067659891789273,0,1.320971272585892,0.1840992169179511
3230,0.6319149269231265,0.3022828746536742,0.1,0.0008977729621928182,9.905894696448122,0.007949943187649187,0.09320753058418976,0.0002006010299952864,9.894598932064566,0.1054010679353969,6.199383517390994e-05,312.6710027345931,1.062202481962397,2.937540055184252,0.093150669001014,0.9067873371659794,0,1.321002570214908,0.1841035800295161
3240,0.6319297051040872,0.3022899131787801,0.1,0.000896968516190454,9.90595681638006,0.007949943779563441,0.09314621509831114,0.0002004693673982209,9.894598924281025,0.1054010757189388,6.193857194965011e-05,312.9533142984039,1.061509142398615,2.938273732429045,0.09312955953228895,0.9068085018978911,0,1.321033598771085,0.1841079056285337
3250,0.6319443567428799,0.3022968914775854,0.1,0.0008961709739109153,9.906018430267478,0.007949944366460807,0.09308539875322584,0.0002003387764181703,9.894598916563542,0.1054010834364227,6.188378312951046e-05,313.2336860039038,1.060821442240353,2.93900145067422,0.09310863068225222,0.9068294855367115,0,1.321064361438628,0.184112194158965
3260,0.6319588817307592,0.3023038095039816,0.1,0.000895380364150579,9.906079537784443,0.007949944948302456,0.09302508184607498,0.0002002092572346844,9.894598908912537,0.1054010910874269,6.182946926937043e-05,313.5121236295357,1.060139378849564,2.939723212397231,0.09308788258727838,0.9068502879455095,0,1.321094857975101,0.1841164455868886
3270,0.6319732793394575,0.302310666919609,0.1,0.000894596758932185,9.906140136382119,0.007949945525011054,0.0929652668536745,0.0002000808145279547,9.894598901328903,0.1054010986710587,6.177563331059523e-05,313.7886296079479,1.059462971872529,2.940438996482793,0.09306731625936562,0.9068709081093446,0,1.321125086829392,0.1841206596958739
3280,0.6319875533010525,0.3023174654902137,0.1,0.0008938199190640781,9.906200239515757,0.007949946096786474,0.09290594055995892,0.0001999534205751566,9.894598893810144,0.1054011061898175,6.172226101990318e-05,314.0632304603162,1.058792080516329,2.941148951674906,0.09304692640633384,0.9068913513346314,0,1.321155055872395,0.1841248375834922
3290,0.6320017049673757,0.3023242058586939,0.1,0.0008930497714329773,9.906259852100092,0.00794994666368066,0.09284709812330905,0.0001998270649452113,9.89459888635557,0.1054011136443924,6.166934732919731e-05,314.3359398530656,1.058126649605811,2.941853136072813,0.09302671110020364,0.9069116195544175,0,1.321184767946985,0.1841289796461029
