Time,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,p_473S_Akt,p_mTOR
5450,0.3006047540274989,0.2,0.001147624604254661,9.892097768312299,0.01607066099315159,0.1067546070945471,0.0004617976949957372,9.789203263014214,0.2107967369857872,0.0001502935604113845,256.8451973142776,1.21987025478228,2.771098914522451,0.09818557406204088,0.9016641323814844,0.6284125179903371,0.08757974193571076
5460,0.3006063980221417,0.2,0.001147422907124142,9.892110800421996,0.01607066130922161,0.1067417766824953,0.0004617422490395958,9.789203258970257,0.2107967410297449,0.0001502677697725033,256.8901851683759,1.219724170105838,2.771252953895293,0.09818064291601289,0.9016690893181352,0.6284159644732943,0.08758022235136943
5470,0.3006080318104174,0.2,0.001147221590725677,9.892123761429511,0.01607066162681205,0.1067290169918714,0.0004616871400115906,9.789203254913195,0.2107967450868061,0.000150242146702912,256.9348630222271,1.219579081654774,2.77140595648242,0.09817574226746506,0.9016740155897374,0.6284193886053553,0.08758069964278828
5480,0.3006096556355919,0.2,0.001147020544995528,9.89213665447223,0.01607066194627113,0.1067163249953487,0.0004616323583822701,9.789203250839078,0.2107967491609233,0.0001502166875445202,256.9792331985511,1.219434977543302,2.771557936467191,0.09817087137698814,0.9016789119393587,0.6284227908156786,0.08758117386905288
5490,0.3006112642615306,0.2,0.001146823148109087,9.892149411678739,0.01607066225584816,0.106703765186396,0.0004615780866664356,9.78920324687658,0.2107967531234211,0.0001501914521326947,257.0232954332791,1.219292006320215,2.771708696706225,0.09816604633154223,0.9016837622202035,0.6284261631972863,0.08758164395587442
5500,0.3006128580519744,0.2,0.00114662921330716,9.892162037747683,0.01607066255615737,0.1066913330531158,0.0004615243111121837,9.789203243018832,0.210796756981168,0.000150166435413323,257.0670521060064,1.219150152572273,2.771858256029291,0.09816126602175893,0.9016885675466948,0.6284295063626222,0.08758210998725778
5510,0.3006144396062712,0.2,0.001146437130621295,9.892174566349455,0.01607066285274938,0.1066789965349773,0.0004614709396131322,9.789203239204856,0.2107967607951446,0.000150141606426822,257.110506651743,1.219009335428577,2.772006719487938,0.09815652247307402,0.9016933359243565,0.6284328243252929,0.08758257250962714
5520,0.3006160088888097,0.2,0.001146246967523658,9.892186997007411,0.01607066314535661,0.106666756041163,0.0004614179724140306,9.789203235437448,0.210796764562553,0.0001501169647466369,257.1536612615525,1.218869551168748,2.77215409050993,0.09815181580246587,0.9016980672366371,0.6284361170901844,0.08758303152438432
5530,0.3006175658639786,0.2,0.001146058791486418,9.8921993292449,0.01607066343371151,0.1066546119808555,0.0004613654097596283,9.789203231719405,0.2107967682805953,0.000150092509946213,257.1965181264986,1.218730796072412,2.772300372523031,0.09814714612691287,0.901702761366985,0.6284393846621831,0.08758348703293115
5540,0.3006191104961667,0.2,0.001145872669981743,9.892211562585274,0.01607066371754649,0.1066425647632374,0.0004613132518946747,9.789203228053527,0.2107967719464737,0.0001500682415989955,257.2390794376447,1.218593066419191,2.772445568955004,0.09814251356339335,0.9017074181988485,0.6284426270461748,0.08758393903666943
5550,0.3006206427497624,0.2,0.0011456886704818,9.892223696551889,0.01607066399659401,0.1066306147974911,0.0004612614990639192,9.789203224442611,0.2107967755573902,0.0001500441592784296,257.2813473860545,1.218456358488709,2.772589683233613,0.09813791822888568,0.9017120376156761,0.6284458442470461,0.08758438753700103
5560,0.3006221625891545,0.2,0.001145506860458758,9.892235730668094,0.0160706642705865,0.1066187624927993,0.0004612101515121112,9.789203220889453,0.2107967791105471,0.0001500202625579604,257.3233241627916,1.218320668560589,2.772732718786623,0.09813336024036823,0.9017166195009162,0.6284490362696828,0.08758483253532774
5570,0.3006236699787317,0.2,0.001145327307384784,9.892247664457244,0.01607066453925639,0.1066070082583444,0.0004611592094840002,9.789203217396855,0.2107967826031464,0.0001499965510110333,257.3650119589194,1.218185992914456,2.772874679041796,0.09812883971481935,0.9017211637380171,0.6284522031189714,0.0875852740330514
5580,0.3006251685763982,0.2,0.001145147610049248,9.892259544045867,0.01607066481069978,0.106595308368519,0.0004611085473292004,9.789203213879569,0.2107967861204335,0.0001499729824460449,257.406410746632,1.218052215179783,2.77301571296375,0.09812434538825364,0.9017256816331505,0.6284553502186278,0.08758571276589394
5590,0.3006266599828432,0.2,0.001144966742248851,9.892271389603453,0.01607066508835439,0.1065836436799178,0.0004610581095184181,9.789203210301386,0.2107967896986153,0.0001499495379336951,257.4475217339897,1.217919281729944,2.773155888455961,0.09811987233565665,0.9017301781302574,0.6284584799741874,0.08758614906057553
5600,0.3006281413892188,0.2,0.001144786625039849,9.892283165661851,0.01607066536567288,0.1065720477398586,0.0004610079908234191,9.789203206731214,0.2107967932687878,0.0001499262484062693,257.4883487780706,1.217787273426722,2.773295099671403,0.09811542921928175,0.9017346445361568,0.6284615883218657,0.08758658236714162
5610,0.300629613000223,0.2,0.001144607165275788,9.892294874776534,0.01607066564293183,0.1065605180860052,0.0004609581832979033,9.789203203166121,0.2107967968338812,0.0001499031107198752,257.5288939255732,1.217656179220442,2.773433359506829,0.09811101541563357,0.9017390814774879,0.6284646756191117,0.08758701273477072
5620,0.3006310750205536,0.2,0.001144428269810213,9.892306519502972,0.01607066592040786,0.1065490522560213,0.0004609086789955706,9.789203199603175,0.2107968003968261,0.0001498801217306205,257.5691592231957,1.21752598806143,2.773570680858991,0.09810663030121676,0.9017434895808898,0.6284677422233739,0.08758744021264134
5630,0.3006325276549086,0.2,0.001144249845496671,9.892318102396636,0.01607066619837754,0.1065376477875705,0.0004608594699701208,9.789203196039448,0.210796803960553,0.0001498572782946127,257.6091467176366,1.217396688900012,2.773707076624642,0.098102273252536,0.9017478694730016,0.6284707884921009,0.08758786484993199
5640,0.300633971107986,0.2,0.001144071799188708,9.892329626012996,0.0160706664771175,0.1065263022183166,0.0004608105482752538,9.78920319247201,0.2107968075279922,0.0001498345772679595,257.6488584555944,1.217268270686513,2.773842559700532,0.09809794364609591,0.9017522217804621,0.6284738147827416,0.08758828669582118
5650,0.3006354055844836,0.2,0.001143894037739868,9.892341092907524,0.0160706667569043,0.1065150130859233,0.0004607619059646695,9.789203188897927,0.2107968111020741,0.0001498120155067685,257.6882964837675,1.21714072237126,2.773977142983416,0.09809364085840112,0.9017565471299108,0.6284768214527445,0.08758870579948742
5660,0.3006368312890994,0.2,0.001143716468003699,9.89235250563569,0.01607066703801456,0.1065037779280543,0.0004607135350920676,9.789203185314273,0.2107968146857293,0.0001497895898671473,257.7274628488543,1.217014032904576,2.774110839370044,0.09808936426595634,0.9017608461479865,0.6284798088595585,0.08758912221010923
5670,0.3006382461804895,0.2,0.00114354055793097,9.892363835657592,0.01607066731558679,0.1064926238167255,0.0004606655130436008,9.789203181771105,0.2107968182288967,0.0001497673235075409,257.7663582877527,1.216888270708274,2.774243559599533,0.09808512018029711,0.901765112499998,0.6284827741238782,0.08758953553895873
