Time,E2F1,E_cadherin,Foxo3a,IL6,ILK_activity,ILK_protein,NFkB_activity,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,Snail,T315,YB_1,Zeb1,p_473S_Akt,p_GSK3beta,p_Stat3,p_mTOR,vimentin
2500,0.04184716904442681,0.04003840699350984,0.2248430117855674,0.04003836615147067,0.2748763375433336,0.3011822613241381,1.201178833707724,0.1,0.001185842516745838,9.885685969613556,0.007949718824052668,0.1131281878787247,0.0002435804736789986,9.894601878320032,0.1053981216799627,8.139505094420232e-05,236.2354540496048,1.290627550602018,2.696636964839943,0.1006362838708287,0.8992823210783715,59.15450973296333,1.2,0.5746091685739146,14.77658434439825,0.5746091685739146,0.5746091685739146,0.08369727870950021,0.08008118029454261,18.46770922980485
2510,0.04185009723778099,0.03997453567525703,0.2248309876628147,0.04004113931697113,0.2748951192415572,0.3011986815873388,1.201261748478606,0.1,0.001183945672737091,9.88581002510805,0.007949720219803506,0.1130060292282442,0.0002433179206490916,9.894601859957344,0.1053981400426506,8.126641113995845e-05,236.616943444863,1.289243160147995,2.698094825141608,0.1005873325152786,0.8993314010737233,59.2502223410105,1.2,0.5746486309262619,14.80059537922922,0.5746486309262619,0.5746486309262619,0.08370310546869934,0.08008668188258984,18.4977438153776
2520,0.04185299500926028,0.03991133400680134,0.2248190896325245,0.04004388371312918,0.2749137064430827,0.3012149314494038,1.201343803501327,0.1,0.001182068749996646,9.885932920011363,0.007949721600945205,0.1128850112476923,0.0002430578199405975,9.894601841786685,0.1053981582133098,8.113911154674829e-05,236.9957586546363,1.287871702796432,2.699539117194337,0.1005388891353042,0.8993799717532921,59.3452639992444,1.2,0.5746876843774785,14.82443809942222,0.5746876843774785,0.5746876843774785,0.08370887173495287,0.08009212646198245,18.52756786288153
2530,0.04185586385574527,0.03984876279036954,0.2248073109820631,0.04004660081537866,0.2749321098612907,0.3012310205146209,1.201425043565995,0.1,0.001180210577033332,9.886054705602014,0.007949722968639989,0.1127650838299794,0.0002428000606570121,9.894601823793444,0.1053981762065511,8.101308217460111e-05,237.3719666872113,1.286512557474744,2.700970483562257,0.1004909250053297,0.8994280619126291,59.43965152631903,1.2,0.5747263507863953,14.84811672480186,0.5747263507863953,0.5747263507863953,0.0837145805450342,0.08009751707419767,18.55718665086518
2540,0.04185870635456909,0.0397867541660237,0.2247956401284197,0.04004929316784343,0.2749503480124624,0.3012469653932274,1.201505545943849,0.1,0.001178369125718191,9.886175470244096,0.007949724324916736,0.1126461606390291,0.0002425444515110629,9.894601805952144,0.1053981940478511,8.088820231133622e-05,237.7456826256098,1.285164650566257,2.70239003470293,0.1004433904404159,0.8994757213573594,59.53341380768735,1.2,0.5747646678949389,14.87163850283219,0.5747646678949389,0.5747646678949389,0.08372023713161629,0.08010285897036454,18.58660924514274
2550,0.04186152046915268,0.03972536267134762,0.2247840862868065,0.04005195875096507,0.2749684060917516,0.3012627527775932,1.201585249200273,0.1,0.001176546026066823,9.886295143933253,0.007949725668103372,0.1125283100492778,0.0002422911445123256,9.894601788283708,0.1053982117162859,8.07645678464449e-05,238.1168162568272,1.283828840976686,2.703796883004435,0.1003963252594744,0.8995229101727048,59.62652819932758,1.2,0.5748026056186321,14.89499775189221,0.5748026056186321,0.5748026056186321,0.08372583735010886,0.08010814796562182,18.61582853857244
2560,0.04186430648295352,0.03966458129816711,0.2247726482143615,0.04005459783996431,0.2749862860493408,0.3012783844038389,1.20166416164681,0.1,0.001174741068651706,9.88641373629833,0.007949726998388796,0.1124115226413009,0.0002420401190487048,9.89460177078573,0.1053982292142634,8.064216575451641e-05,238.4853805978865,1.282505015871848,2.705191145554123,0.1003497242757477,0.8995696335584461,59.71899796804144,1.2,0.5748401679784875,14.9181952915574,0.5748401679784875,0.5748401679784875,0.0837313817711378,0.08011338461985452,18.64484555634084
2570,0.04186706467942908,0.03960440303830799,0.2247613246682224,0.04005721071006194,0.2750039898354131,0.3012938620080852,1.201742291595003,0.1,0.001172954044045315,9.886531256968173,0.007949728315961902,0.1122957889956741,0.0002417913545081051,9.894601753455802,0.1053982465441914,8.052098301014005e-05,238.8513886658109,1.28119306241756,2.706572939439344,0.1003035823024785,0.8996158967143643,59.81082638063064,1.2,0.5748773589955181,14.94123194140325,0.5748773589955181,0.5748773589955181,0.08373687096532902,0.08011856949294757,18.6736613236345
2580,0.04186979534203683,0.03954482088359607,0.2247501144055269,0.0400597976364787,0.275021519400151,0.301309187326453,1.201819647356396,0.1,0.001171184742820129,9.886647715571623,0.007949729621011589,0.1121810996929727,0.0002415448302784311,9.894601736291516,0.1053982637084779,8.04010065879051e-05,239.2148534776235,1.27989286777964,2.707942381747446,0.1002578941529094,0.89966170484024,59.90201670389691,1.2,0.5749141826907362,14.96410852100526,0.5749141826907362,0.5749141826907362,0.0837423055033084,0.08012370314478595,18.70227686563997
2590,0.04187249875423426,0.03948582782585715,0.2247390161834128,0.04006235889443537,0.2750388766937373,0.3013243620950629,1.201896237242529,0.1,0.001169432955548624,9.886763121737527,0.007949730913726749,0.1120674453137723,0.0002413005257475874,9.894601719290463,0.1053982807095307,8.028222346240085e-05,239.5757880503476,1.278604319123904,2.709299589565781,0.1002126546402832,0.8997070631358542,59.99257220464197,1.2,0.5749506430851548,14.98682584993892,0.5749506430851548,0.5749506430851548,0.08374768595570183,0.08012878613525461,18.73069320754381
2600,0.04187517519947884,0.03942741685691704,0.2247280287590179,0.04006489475915269,0.275056063666355,0.3013393880500355,1.201972069564949,0.1,0.001167698472803277,9.886877485094727,0.007949732194296281,0.1119548164386483,0.0002410584203034786,9.894601702450236,0.1053982975497577,8.016462060821656e-05,239.9342054010061,1.277327303616169,2.710644679981698,0.1001678585778424,0.8997519768009881,60.08249614966753,1.2,0.5749867441997865,15.00938474777973,0.5749867441997865,0.5749867441997865,0.08375301289313521,0.08013381902423848,18.75891137453258
2610,0.04187782543646489,0.03936958616239208,0.2247171499628286,0.04006740581239482,0.2750730822298909,0.3013542663203223,1.202047159867516,0.1,0.001165981252212204,9.886990827441755,0.007949733461967345,0.1118431913116158,0.0002408184741942641,9.89460168577876,0.1053983142212358,8.004817423987244e-05,240.2901541487322,1.276061695701626,2.711977797253757,0.1001235028717339,0.8997964489533142,60.17180072435204,1.2,0.5750224919138168,15.03178826874229,0.5750224919138168,0.5750224919138168,0.08375828769740229,0.08013880264834085,18.786935186464
2620,0.04188045021076392,0.03931233378448187,0.2247063776509189,0.04006989262746126,0.2750899342972891,0.3013689980516399,1.202121523494391,0.1,0.001164281246790593,9.887103170241096,0.007949734716013101,0.1117325485173405,0.0002405806481966109,9.894601669283668,0.1053983307163273,7.993286086900761e-05,240.6436819295739,1.27480737017672,2.713299084890237,0.1000795843703131,0.8998404827679994,60.26049786780427,1.2,0.5750578920551219,15.05403940533587,0.5750578920551219,0.5750578920551219,0.08376351172789792,0.08014373783652387,18.81476838602624
2630,0.04188304932889045,0.03925564750257542,0.2246957115104048,0.04007235517192889,0.2751066218571659,0.3013835855894586,1.202195161498829,0.1,0.001162598079455536,9.887214510908219,0.007949735957567565,0.1116228910172482,0.0002403449409068829,9.894601652952186,0.105398347047808,7.981867826891033e-05,240.9947660306288,1.273564226973564,2.71460863270973,0.1000360957864045,0.8998840855344075,60.34858189623054,1.2,0.5750929467798702,15.07613673447426,0.5750929467798702,0.5750929467798702,0.08376868474116797,0.08014862487096078,18.8424091937015
2640,0.04188562312363447,0.03919952084764616,0.224685150202232,0.04007479375283956,0.2751231468557289,0.3013980306068712,1.202268082943133,0.1,0.001160931558120919,9.887324860335257,0.007949737186721874,0.1115142081113028,0.0002401113297261606,9.894601636782982,0.1053983632170135,7.970561229720808e-05,241.3434231646397,1.272332151937495,2.715906560620125,0.09999303215050721,0.8999272622361832,60.43605700223607,1.2,0.5751276603019642,15.09808130770231,0.5751276603019642,0.5751276603019642,0.08377380739204258,0.0801534643402616,18.86985892478052
2650,0.04188817192778599,0.03914394735066753,0.2246746923873459,0.04007720867723514,0.2751395112391853,0.3014123347769704,1.202340296889606,0.1,0.00115928149070063,9.887434229414342,0.007949738403567169,0.1114064890994685,0.0002398797920555244,9.894601620774715,0.1053983792252791,7.95936488115283e-05,241.6896700443491,1.27111103091385,2.717192988529313,0.09995038849312037,0.8999700178569723,60.52292737842608,1.2,0.5751620368353065,15.11987417656491,0.5751620368353065,0.5751620368353065,0.0837788803353519,0.08015825683303639,18.89711889455402
2660,0.04189069607413501,0.03908892054261296,0.2246643367266923,0.04007960025215749,0.2751557169537426,0.301426499772849,1.202411812400551,0.1,0.001157647685108554,9.887542629037609,0.007949739608194586,0.1112997232817095,0.0002396503052960549,9.894601604926054,0.1053983950739404,7.948277366949848e-05,242.0335233824998,1.269900749747967,2.718468036345184,0.09990815984474301,0.9000123573804195,60.60919721740579,1.2,0.5751960805937997,15.14151639260693,0.5751960805937997,0.5751960805937997,0.08378390422592605,0.08016300293789515,18.92419041831275
2670,0.04189319589547153,0.03903443395445589,0.2246540818812167,0.04008196878464847,0.2751717659456084,0.3014405272675997,1.20248263853827,0.1,0.00115602994925858,9.887650070097189,0.007949740800695262,0.1111938999579897,0.0002394228468488326,9.894601589235663,0.1053984107643327,7.937297272874606e-05,242.3749998918344,1.268701194285183,2.719731823975626,0.09986634123587422,0.9000542857901702,60.69487071178042,1.2,0.5752297957913463,15.16300900737324,0.5752297957913463,0.5752297957913463,0.08378887971859519,0.08016770324344792,18.95107481134744
2680,0.04189567172458556,0.03898048111716976,0.2246439265118648,0.04008431458174996,0.2751876601609899,0.3014544189343153,1.202552784365066,0.1,0.001154428091064594,9.887756563485215,0.007949741981160337,0.1110890084282734,0.0002391973941149379,9.894601573702204,0.1053984262977917,7.926423184689852e-05,242.7141162850956,1.267512250370836,2.72098447132853,0.09982492769701305,0.9000958080698697,60.77995205415521,1.2,0.5752631866418487,15.18435307240872,0.5752631866418487,0.5752631866418487,0.08379380746818944,0.08017235833830474,18.97777338894882
2690,0.04189812368345584,0.03892704151070579,0.2246338692983127,0.0400866378580365,0.2752034033736908,0.3014681788336285,1.20262225812486,0.1,0.001152841479286856,9.88786212154422,0.007949743150983891,0.1109850369810877,0.0002389739158316813,9.894601558310613,0.1053984416893805,7.915653583714745e-05,243.0508926821684,1.266333672045462,2.722226223626505,0.09978390674878948,0.9001369367140585,60.86444630940677,1.2,0.5752962587445211,15.20554986125445,0.5752962587445211,0.5752962587445211,0.0837986877965589,0.08017696898202249,19.00428774466675
2700,0.0419005520072275,0.03887410215779923,0.2246239089101816,0.04008893887772038,0.2752189983764354,0.3014818097445072,1.202691068500892,0.1,0.001151269718429399,9.887966755838141,0.007949744310860565,0.1108819744479133,0.0002387523853872056,9.894601543053202,0.1053984569467932,7.904987007335212e-05,243.3853473739367,1.265165284104249,2.723457258821476,0.09974326994323562,0.9001776801853245,60.9483580741643,1.2,0.5753290169549228,15.22660052828087,0.5753290169549228,0.5753290169549228,0.08380352120430194,0.08018153584239145,19.03061932267772
2710,0.04190295717105201,0.03882166607811777,0.2246140439957684,0.04009121801028689,0.2752344458812506,0.301495311727732,1.20275922510812,0.1,0.00114971291296777,9.888070476279653,0.007949745460001616,0.1107798108117403,0.0002385327860332591,9.894601527937899,0.1053984720620949,7.894422111845042e-05,243.7174947722902,1.264007061400679,2.724677612195957,0.09970301738228594,0.9002180383951842,61.03169095198573,1.2,0.5753614645514518,15.24750597511819,0.5753614645514518,0.5753614645514518,0.08380830857111107,0.08018605939258072,19.05676925036331
2720,0.04190533949010063,0.03876972562830911,0.2246042732175842,0.04009347555504988,0.2752497479870866,0.3015086866559363,1.202826736940449,0.1,0.001148170834113231,9.888173293882106,0.007949746598607079,0.1106785352880013,0.0002383150944468405,9.894601512962227,0.1053984870377682,7.883957474278026e-05,244.0473518747265,1.262858878764397,2.725887414131117,0.09966314346879604,0.9002580169550121,61.1144492083771,1.2,0.5753936058637892,15.2682672718648,0.5753936058637892,0.5753936058637892,0.08381305052398737,0.08019054023548737,19.08273886626999
2730,0.04190769927954464,0.03871827316502092,0.22459459523814,0.04009571181132316,0.2752649067928938,0.3015219364017533,1.202893612991786,0.1,0.001146643253077042,9.888275219658855,0.007949747726876987,0.1105781370921286,0.0002380992873049487,9.894601498123698,0.1053985018762961,7.873591671667949e-05,244.3749356787428,1.261720611025043,2.727086795008128,0.0996236426056215,0.9002976214761826,61.1966371088444,1.2,0.575425445221616,15.2888854886191,0.575425445221616,0.575425445221616,0.08381774768993186,0.08019497897400846,19.10852950894423
2740,0.04191003685455531,0.03866730104490089,0.2245850087199467,0.04009792707842057,0.2752799243976223,0.3015350628378166,1.202959862256037,0.1,0.001145129941070466,9.888376264623245,0.007949748845011369,0.1104786054395548,0.0002378853412845825,9.894601483419834,0.1053985165801612,7.863323281048601e-05,244.7002631818366,1.260592133012261,2.728275885208159,0.09958450919561787,0.9003368575700702,61.27825891889368,1.2,0.5754569869546134,15.30936169547948,0.5754569869546134,0.5754569869546134,0.08382240069594563,0.08019937621104103,19.1341425169325
2750,0.04191235253030393,0.0386168016245967,0.2245755123255156,0.04010012165565595,0.2752948029002225,0.3015480678367594,1.203025493727106,0.1,0.001143630669304762,9.888476439788633,0.007949749953210261,0.1103799295457121,0.0002376732330627407,9.894601468848148,0.1053985311518463,7.853150879453768e-05,245.0233513815054,1.259473319555694,2.729454815112383,0.09954573764164075,0.9003757308480494,61.35931890403096,1.2,0.5754882353924626,15.32969696254432,0.5754882353924626,0.5754882353924626,0.0838270101690297,0.08020373254948217,19.15957922878126
2760,0.04191464662196178,0.03856676726075604,0.2245661047173575,0.04010229584234312,0.2753095443996446,0.3015609532712152,1.203090516398901,0.1,0.001142145208991192,9.888575756168366,0.007949751051673695,0.1102820986260332,0.0002374629393164219,9.89460145440616,0.1053985455938342,7.843073043917237e-05,245.3442172752464,1.258364045484983,2.730623715101968,0.0995073223465457,0.9004142469214947,61.43982132976225,1.2,0.5755191948648445,15.34989235991201,0.5755191948648445,0.5755191948648445,0.08383157673618516,0.08020804859222889,19.18484098303698
2770,0.04191691878443521,0.0385172251511425,0.2245567879761095,0.04010444924783549,0.2753241441183903,0.30157371412373,1.203154917114947,0.1,0.001140674405144258,9.888674197541864,0.007949752138839536,0.1101851280562472,0.0002372544958422865,9.894601440110378,0.1053985598896172,7.833092187791698e-05,245.662864453239,1.257264552052332,2.731782343879509,0.09946927867801954,0.9004523903985818,61.51976707941986,1.2,0.5755498576267387,15.36994810670785,0.5755498576267387,0.5755498576267387,0.08383609966605386,0.0802123232800639,19.20992805342539
2780,0.04191916926051473,0.03846817147181946,0.2245475611389905,0.04010658209581077,0.2753386034015872,0.3015863515116196,1.203218702440941,0.1,0.00113921814668962,9.888771771936987,0.007949753214714644,0.110089009919578,0.0002370478857982553,9.894601425960399,0.1053985740395962,7.823207308662816e-05,245.9793084432194,1.25617475425602,2.732930791081357,0.0994316033371624,0.9004901645882348,61.59916004774307,1.2,0.5755802266841517,15.3898651797433,0.5755802266841517,0.5755802266841517,0.08384057943672833,0.08021655703367694,19.23484166176323
2790,0.0419213986605903,0.03841958300122223,0.2245384213401939,0.04010869499407898,0.2753529274227938,0.3015988703882236,1.2032818912747,0.1,0.001137775724718011,9.888868502543966,0.007949754280286953,0.1099937217346266,0.0002368430594276549,9.894601411945249,0.105398588054745,7.813415268263675e-05,246.2935722373853,1.255094363090278,2.734069353274167,0.09939428135300285,0.9005275844928101,61.67800601248051,1.2,0.5756103117656232,15.40964502960515,0.5756103117656232,0.5756103117656232,0.08384501728256127,0.08022075119913216,19.25958362270125
2800,0.04192360725389262,0.03837145452020683,0.2245293674800605,0.0401107881939472,0.2753671178025043,0.3016112721467705,1.20334449106893,0.1,0.001136346985154796,9.888964398481244,0.007949755335633886,0.1098992545370313,0.0002366399975209681,9.89460139806377,0.1053986019362252,7.803714910555112e-05,246.6056719003669,1.254023278880049,2.735198134978107,0.09935730858710747,0.9005646542623015,61.75630900381011,1.2,0.5756401163606893,15.42928866718196,0.5756401163606893,0.5756401163606893,0.0838494137360405,0.08022490626367845,19.28415520069681
2810,0.04192579530965245,0.03832378080962927,0.2245203984589308,0.04011286194672255,0.2753811761612129,0.3016235581804884,1.203406509276337,0.1,0.001134931773925339,9.889059468867265,0.007949756380832864,0.1098055993624307,0.0002364386808686779,9.894601384314797,0.1053986156851981,7.794105079497962e-05,246.9156234967945,1.252961401950273,2.73631724071334,0.0993206809010428,0.9006013780467028,61.83407305190978,1.2,0.5756696439588861,15.4487971033623,0.5756696439588861,0.5756696439588861,0.0838537693296539,0.08022902271456468,19.30855766020725
2820,0.04192796309710052,0.03827655665034557,0.2245115131771455,0.04011491650371214,0.2753951041194138,0.3016357298826057,1.203467953349625,0.1,0.001133529936955008,9.889153722820469,0.007949757415961312,0.1097127472464633,0.000236239090261267,9.894601370697169,0.1053986293028253,7.784584619053062e-05,247.2234430912984,1.251908632625889,2.737426775000031,0.09928439415637544,0.9006377599960083,61.91130218695745,1.2,0.5756988980497494,15.46817134903476,0.5756988980497494,0.5756988980497494,0.0838580845958893,0.08023310103903972,19.33279226568995
2830,0.04193011088546757,0.03822977682321175,0.2245027105350453,0.04011695211622308,0.2754089032976011,0.3016477886463507,1.203528830741501,0.1,0.001132141320169166,9.889247169459297,0.007949758441096653,0.1096206892247675,0.0002360412064892184,9.894601357209726,0.105398642790268,7.77515237318125e-05,247.5291467485088,1.250864871231838,2.738526842358344,0.09924844421467192,0.9006738042602115,61.98800043913103,1.2,0.5757278821228154,15.4874124150879,0.5757278821228154,0.5757278821228154,0.08386236006723452,0.08023714172435246,19.35686028160225
2840,0.04193223894398433,0.03818343610908382,0.2244939894329708,0.04011896903556247,0.275422575316269,0.3016597358649518,1.20358914890467,0.1,0.00113076576949318,9.889339817902197,0.00794975945631631,0.1095294163329819,0.0002358450103430149,9.894601343851306,0.1053986561486878,7.76580718584336e-05,247.8327505330559,1.249830018093061,2.739617547308445,0.09921282693749882,0.9007095149893066,62.06417183860844,1.2,0.5757565996676201,15.5065213124103,0.5757565996676201,0.5757565996676201,0.08386659627617746,0.08024114525775178,19.38076297240151
2850,0.04193434705447713,0.03813751463483707,0.2244853500674705,0.04012096714937945,0.275436121690446,0.3016715737184569,1.203648906136054,0.1,0.001129402640016014,9.889431674038734,0.007949760463201862,0.1094389233261925,0.0002356504909923581,9.894601330605605,0.1053986693943906,7.756548977900376e-05,248.1342518506382,1.248803987357966,2.740698974017355,0.09917753538402328,0.9007448991249031,62.13981575084784,1.2,0.5757850514639754,15.52549788447727,0.5757850514639754,0.5757850514639754,0.0838707928698033,0.0802451117264346,19.40450014273593
2860,0.04193643555945541,0.03809200938447713,0.2244767911440071,0.04012294676365523,0.2754495440564824,0.3016833034818003,1.203708111264883,0.1,0.001128051851457728,9.8895227474728,0.007949761461604589,0.1093492006808384,0.0002354576279679591,9.894601317473734,0.1053986825262608,7.747376431406814e-05,248.4336695711591,1.247786677273209,2.741771230065228,0.099142565837138,0.9007799603972898,62.21493690734344,1.2,0.5758132414088101,15.5443433176919,0.5758132414088101,0.5758132414088101,0.08387495051371562,0.08024904167779554,19.42807327653755
2870,0.04193850486420653,0.03804691922944847,0.2244683112010909,0.04012490823121028,0.2754628440643128,0.3016949263285733,1.203766774299656,0.1,0.001126713386758315,9.889613048224158,0.007949762451182039,0.109260238394292,0.0002352663997212819,9.894601304458764,0.1053986955412325,7.738288089711995e-05,248.7310249678002,1.246777984304973,2.74283442565371,0.09910791494068592,0.9008147021771946,62.28954064040733,1.2,0.5758411737480666,15.56305894882056,0.5758411737480666,0.5758411737480666,0.08387906998755809,0.08025293571075602,19.45148404576247
2880,0.04194055520904392,0.0380022380811987,0.2244599092159655,0.04012685178177618,0.2754760233281741,0.3017064436986855,1.203824902149873,0.1,0.001125387062722227,9.889702585219686,0.007949763432100873,0.1091720277228635,0.0002350767875399415,9.894601291558629,0.1053987084413655,7.729282860668341e-05,249.0263329981729,1.245777809598335,2.743888664095433,0.09907357838996958,0.9008491287802358,62.36363070346349,1.2,0.5758688518105156,15.58164571949018,0.5758688518105156,0.5758688518105156,0.08388315177128841,0.08025679428883022,19.47473362825879
2890,0.04194258683428101,0.03795795985117543,0.2244515841658745,0.04012877764508452,0.2754890834623032,0.3017178570320467,1.203882501725035,0.1,0.001124072696153918,9.889791367386259,0.007949764404527755,0.1090845599228631,0.0002348887727115528,9.894601278771276,0.1053987212287198,7.720359652128273e-05,249.3196086198886,1.244786054298369,2.744934048703025,0.09903955188029154,0.9008832445220315,62.43721084993594,1.2,0.5758962789249273,15.60010457132767,0.5758962789249273,0.5758962789249273,0.08388719634486422,0.08026061787553225,19.49782320187461
2900,0.04194459998023126,0.03791407845082626,0.2244433350280615,0.04013068605086689,0.2755020260809372,0.3017291677685665,1.203939579934643,0.1,0.001122770103857839,9.889879403650756,0.007949765368629349,0.108997826250601,0.0002347023365237306,9.894601266094641,0.1053987339053554,7.711517371944208e-05,249.6108667905589,1.24380261955015,2.745970682789116,0.09900583110695434,0.9009170537181997,62.51028483324868,1.2,0.575923458420072,15.61843644595997,0.575923458420072,0.575923458420072,0.08389120418824317,0.08026440693437624,19.52075394445803
2910,0.0419465948872081,0.03787058779159883,0.2244351607797701,0.04013257722885488,0.2755148527983131,0.3017403773481545,1.203996143688197,0.1,0.001121479102638444,9.88996670294005,0.007949766324572316,0.1089118179623875,0.0002345174602640899,9.894601253526664,0.1053987464733322,7.702754927968571e-05,249.9001224677952,1.242827406498755,2.746998669666336,0.09897241176526055,0.9009505606843586,62.5828564068257,1.2,0.57595039362472,15.63664228501399,0.57595039362472,0.57595039362472,0.08389517578138291,0.08026816192887633,19.54352703385714
2920,0.04194857179552497,0.03782748178494073,0.2244270603982438,0.04013445140878005,0.2755275652286678,0.3017514872107204,1.204052199895198,0.1,0.001120199509300186,9.890053274181019,0.007949767272523322,0.1088265263145326,0.0002343341252202456,9.894601241065285,0.1053987589347101,7.694071228053778e-05,250.1873906092089,1.241860316289257,2.748018112647315,0.0989392895505127,0.9009837697361265,62.65492932409101,1.2,0.5759770878676418,15.65472303011666,0.5759770878676418,0.5759770878676418,0.08389911160424107,0.08027188332254664,19.56614364792006
2930,0.04195053027746339,0.03778480310909066,0.2244190365977799,0.04013630807028684,0.2755401573587982,0.3017624911596649,1.204107731107441,0.1,0.00111893268085625,9.890139086921817,0.00794976821014406,0.1087419804021824,0.0002341523882832996,9.89460122873604,0.1053987712639558,7.68546955844173e-05,250.4726682047283,1.240901637364494,2.749028713078554,0.09890648340518705,0.9010166618981801,62.72650281185769,1.2,0.576003531087652,15.67267848472311,0.576003531087652,0.576003531087652,0.08390301070403029,0.08027556973579678,19.58860354036369
2940,0.04195247080691387,0.03774252862420832,0.2244110870489627,0.04013814770537449,0.2755526334698725,0.3017733933049997,1.204162752751089,0.1,0.001117677895577755,9.890224163858074,0.007949769138477053,0.1086581582513143,0.0002339722043061394,9.894601216527219,0.1053987834727773,7.676947296082815e-05,250.7559764943577,1.239951135451044,2.750030714819971,0.09887398089622169,0.9010492496298053,62.79758220627733,1.2,0.5760297312953134,15.69050998842153,0.5760297312953134,0.5760297312953134,0.08390687406166691,0.08027922227658156,19.61090838698299
2950,0.04195439372452583,0.03770064491714652,0.2244032101677439,0.04013997065643495,0.2755649963217415,0.3017841962336106,1.204217275394081,0.1,0.001116434738935401,9.890308519831207,0.007949770058065206,0.1085750454349826,0.000233793543221011,9.894601204432616,0.1053987955673788,7.668502691211261e-05,251.0373331343892,1.239008653523263,2.751024281558047,0.09884177422727816,0.901081540744835,62.86817194065445,1.2,0.576055693830519,15.70821865378813,0.576055693830519,0.576055693830519,0.08391070237230168,0.08028284168524276,19.6330595795254
2960,0.04195629923620449,0.03765914841117714,0.2243954051238509,0.04014177711456518,0.2755772471357767,0.3017949009920745,1.204271304691329,0.1,0.001115203107064955,9.890392161739818,0.007949770968946154,0.1084926351584573,0.0002336163902096274,9.894601192451596,0.105398807548399,7.660134877196585e-05,251.3167521569754,1.23807411267472,2.752009495901398,0.09880986029104794,0.9011135383592441,62.93827553526153,1.2,0.5760814213323646,15.72580536382618,0.5760814213323646,0.5760814213323646,0.08391449604209604,0.08028642833036195,19.6550582224865
2970,0.04195818754785505,0.03761803552957209,0.2243876710870114,0.04014356727086212,0.2755893871333496,0.3018055086269685,1.204324846297743,0.1,0.001113982896102185,9.890475096482509,0.007949771871157543,0.1084109206270081,0.0002334407304537018,9.894601180583519,0.1053988194164768,7.651842987408301e-05,251.5942475942687,1.23714743399898,2.752986440458641,0.09877823598022249,0.9011452455890077,63.00789651037107,1.2,0.5761069164399458,15.74327100153893,0.5761069164399458,0.5761069164399458,0.08391825547721146,0.08028998258052077,19.67690542036186
2980,0.04196005886538273,0.03757730269560326,0.2243800072269526,0.04014534131642273,0.2756014175358317,0.3018160201848696,1.204377905868237,0.1,0.00111277400218286,9.890557330957883,0.007949772764737009,0.1083298950459049,0.0002332665491349473,9.894601168827744,0.1053988311722507,7.643626155215921e-05,251.8698334784217,1.236228538589611,2.753955197838393,0.09874689818749328,0.9011766655501003,63.07703838625554,1.2,0.5761321817923587,15.76061644992966,0.5761321817923587,0.5761321817923587,0.08392198108380938,0.08029350480430079,19.69860227764706
2990,0.04196191339469273,0.03753694633254253,0.2243724127134023,0.04014709944234395,0.2756133395645944,0.3018264367123551,1.204430489057722,0.1,0.001111576321442749,9.890638872064541,0.007949773649722193,0.1082495516204175,0.0002330938314350771,9.894601157183637,0.1053988428163595,7.635483513988962e-05,252.143523841587,1.23531734754018,2.754915850649271,0.09871584380555179,0.9012078013584971,63.14570468318745,1.2,0.5761572200286988,15.77784259200163,0.5761572200286988,0.5761572200286988,0.08392567326805127,0.08029699537028365,19.72014989883767
3000,0.04196375134169029,0.0374969628636618,0.2243648867160877,0.04014884183972273,0.2756251544410093,0.3018367592560019,1.204482601521109,0.1,0.001110389750017619,9.890719726701084,0.007949774526150737,0.1081698835558157,0.0002329225625358041,9.894601145650554,0.1053988543494418,7.627414197096937e-05,252.4153327159169,1.234413781944253,2.755868481499891,0.09868506972708951,0.9012386561301727,63.21389892143927,1.2,0.5761820337880621,15.79495031075811,0.5761820337880621,0.5761820337880621,0.08392933243609857,0.08030045464705091,19.74154938842927
3010,0.0419655725894667,0.03745730869213205,0.2243574286175222,0.04015056854311982,0.2756368653756514,0.301846991667013,1.204534246630922,0.1,0.001109212854300341,9.890799920582211,0.007949775396836061,0.1080908665706189,0.0002327527036249849,9.8946011341981,0.1053988658018952,7.619416829393301e-05,252.685256543626,1.233517705960758,2.75681323854197,0.09865456394030947,0.9012692418906642,63.28162022756962,1.2,0.576206626801384,15.81193939027828,0.576206626801384,0.576206626801384,0.08393295848328547,0.08030388312763335,19.76280047690606
3020,0.04196737750771991,0.03741800054704625,0.2243500374794679,0.04015227982305714,0.2756484725805892,0.3018571335689247,1.204585431200135,0.1,0.001108046205125665,9.89087945105941,0.007949776260407401,0.108012502742709,0.0002325842520585886,9.894601122840736,0.105398877159259,7.611490802263814e-05,252.9533182818353,1.23262906957136,2.757750171128176,0.09862432785595646,0.9012995572353186,63.34887435117989,1.2,0.5762310011537712,15.8288112711491,0.5762310011537712,0.5762310011537712,0.08393655207496235,0.08030728111746825,19.78390496592401
