Time,ILK_activity,ILK_protein,O2,S12_PHD,S13_HIF_PHD,S14_HIFOH,S15_HIF_ARNT_PHD,S16_HIFOH_ARNT,S17_VHL,S18_HIFOH_VHL,S22_HIFOH_ARNT_HRE,S3_HIF,S4_ARNT,S5_HIF_ARNT,S6_HRE,S7_HIF_ARNT_HRE,T315,p_473S_Akt,p_mTOR
5230,0.2248824537039063,0.301206191703487,0.1,0.001021778244969391,9.896942136104402,0.007949838562645407,0.1020360856780397,0.0002197621944409016,9.894600303015039,0.105399696984975,7.02103120635096e-05,274.4778106998615,1.165245963173651,2.828879433145686,0.09638124432617863,0.9035485453584555,0.6,0.4701153658219992,0.06551839844448672
5240,0.2248837779116022,0.3012079593748883,0.1,0.001021574022884802,9.896956698011371,0.007949838717273835,0.102021727994231,0.0002197313227993937,9.894600300941429,0.1053996990585857,7.019646800713639e-05,274.5330512857977,1.16508300106567,2.829051484919608,0.09637594544918514,0.9035538580796614,0.6,0.4701181487829777,0.06551878642631957
5250,0.2248850923138975,0.3012097168710205,0.1,0.001021371374618053,9.896971121712729,0.007949838871520162,0.1020075069419478,0.000219700697961728,9.894600298903459,0.1053997010965567,7.018275073152122e-05,274.5879093597039,1.164920855389048,2.829222611748155,0.09637067493226313,0.9035591423139527,0.6,0.470120905690349,0.0655191707299467
5260,0.2248863985490555,0.3012114637834764,0.1,0.001021169884201381,9.896985452703712,0.007949839025083495,0.1019933774421615,0.0002196702703737109,9.894600296877227,0.1053997031227888,7.016912233351204e-05,274.6423875186305,1.164759745683044,2.82939264233211,0.0963654358903792,0.903564394984315,0.6,0.4701236449495181,0.06551955256923969
5270,0.2248876970439717,0.3012132004725228,0.1,0.001020969469423739,9.896999699379739,0.007949839177901095,0.1019793311816685,0.0002196400280068349,9.894600294861261,0.1053997051387549,7.015557511187701e-05,274.6964883567034,1.164599667127746,2.82956158888111,0.09636022738813564,0.9035696170338491,0.6,0.4701263679463136,0.06551993214166063
5280,0.2248889880905278,0.301214927400803,0.1,0.001020770087051401,9.897013865963544,0.007949839329931489,0.1019653639809482,0.0002196099629260506,9.894600292856836,0.1053997071431787,7.014210472068997e-05,274.7502144487564,1.164440587748773,2.829729486107555,0.0963550479757905,0.9035748099166394,0.6,0.4701290752599172,0.06552030952780735
5290,0.2248902719861995,0.3012166450462966,0.1,0.001020571694320077,9.897027956806536,0.007949839481126136,0.1019514715313317,0.0002195800669224175,9.89460029086541,0.105399709134605,7.012870666227934e-05,274.8035683481933,1.164282474178699,2.829896370193916,0.09634989615117814,0.9035799751393456,0.6,0.4701317674744773,0.06552068480892377
5300,0.2248915490340561,0.3012183539023195,0.1,0.001020374248934906,9.897041976388802,0.007949839631429421,0.1019376493950014,0.0002195503315131035,9.894600288888615,0.1053997111113998,7.011537628722804e-05,274.8565525869877,1.164125291657054,2.830062278792734,0.0963447703597092,0.9035851142612025,0.6,0.4701344451791084,0.06552105806689983
5310,0.2248928195427607,0.3012200544775238,0.1,0.001020177709070464,9.89705592931911,0.007949839780778669,0.1019238930049912,0.0002195207479413858,9.894600286928265,0.1053997130717505,7.010210879437352e-05,274.9091696756832,1.163969004030322,2.830227251026622,0.09633966899437064,0.90359022889402,0.6,0.4701371089678915,0.06552142938427148
5320,0.2248940838265704,0.3012217472958978,0.1,0.001019982033370758,9.897069820334901,0.007949839929104131,0.1019101976651868,0.0002194913071766502,9.89460028498635,0.1053997150136654,7.008889923080779e-05,274.9614221033934,1.163813573751942,2.830391327488264,0.09633459039572569,0.9035953207021832,0.6,0.470139759439874,0.06552179884422075
